"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS"
"QY_REPORT_DAILY","UP_DRAW_AMOUNT","NUMBER","20","N","SYS_C00155216","上游扣款金额(领取权益)"
"QY_REPORT_DAILY","OUT_PUT_TAX","NUMBER","20","N","SYS_C00155217","销项税"
"QY_REPORT_DAILY","IN_PUT_TAX","NUMBER","20","N","SYS_C00155218","进项税"
"QY_BASE_UP_CHANNEL","CHANNEL_NO","VARCHAR2","","N","SYS_C00155219","渠道编号"
"QY_BASE_UP_CHANNEL","CHANNEL_NAME","VARCHAR2","","N","SYS_C00155220","渠道名称"
"QY_BASE_UP_CHANNEL","COMPANY_ID","NUMBER","20","N","SYS_C00155221","所属公司"
"QY_BASE_UP_CHANNEL","SOURCE_SYSTEM_ID","NUMBER","20","N","SYS_C00155222","所属系统编号"
"QY_BASE_UP_CHANNEL","WARN_BALANCE","NUMBER","20","N","SYS_C00155223","报警余额"
"QY_BASE_UP_CHANNEL","COMMI_BALANCE","NUMBER","20","N","SYS_C00155224","佣金余额"
"QY_BASE_UP_CHANNEL","ACCOUNT_ID","NUMBER","20","N","SYS_C00155225","账户编号"
"QY_BASE_UP_CHANNEL","STATUS","NUMBER","1","N","SYS_C00155226","状态"
"QY_BASE_UP_CHANNEL","CREATED_USER","VARCHAR2","","N","SYS_C00155227","创建人"
"QY_BASE_UP_CHANNEL","CREATED_TIME","DATE","","N","SYS_C00155228","创建时间"
"QY_BASE_UP_CHANNEL","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"QY_BASE_UP_CHANNEL","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"QY_BASE_UP_ACCOUNT","ACCOUNT_ID","NUMBER","20","N","SYS_C00155229","账户编号"
"QY_BASE_UP_ACCOUNT","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00155230","账号名称"
"QY_BASE_UP_ACCOUNT","QUERY_BALANCE","NUMBER","20","N","SYS_C00155231","查询余额"
"QY_BASE_UP_ACCOUNT","INNER_BALANCE","NUMBER","20","N","SYS_C00155232","理论余额"
"QY_BASE_UP_ACCOUNT","CREATED_USER","VARCHAR2","","N","SYS_C00155233","创建人"
"QY_BASE_UP_ACCOUNT","CREATED_TIME","DATE","","N","SYS_C00155234","创建时间"
"QY_BASE_UP_ACCOUNT","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"QY_BASE_UP_ACCOUNT","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"QY_BASE_DOWN_CHANNEL","CHANNEL_NO","VARCHAR2","","N","SYS_C00155235","渠道编号"
"QY_BASE_DOWN_CHANNEL","CHANNEL_NAME","VARCHAR2","","N","SYS_C00155236","渠道名称"
"QY_BASE_DOWN_CHANNEL","COMPANY_ID","NUMBER","3","N","SYS_C00155237","所属公司"
"QY_BASE_DOWN_CHANNEL","SOURCE_SYSTEM_ID","NUMBER","20","N","SYS_C00155238","所属系统编号"
"QY_BASE_DOWN_CHANNEL","STATUS","NUMBER","1","N","SYS_C00155239","状态"
"QY_BASE_DOWN_CHANNEL","COMMI_BALANCE","NUMBER","20","N","SYS_C00155240","佣金余额"
"QY_BASE_DOWN_CHANNEL","WARN_BALANCE","NUMBER","20","N","SYS_C00155241","报警余额"
"QY_BASE_DOWN_CHANNEL","ACCOUNT_ID","NUMBER","20","N","SYS_C00155242","下游账户id"
"QY_BASE_DOWN_CHANNEL","CREATED_USER","VARCHAR2","","N","SYS_C00155243","创建人"
"QY_BASE_DOWN_CHANNEL","CREATED_TIME","DATE","","N","SYS_C00155244","创建时间"
"QY_BASE_DOWN_CHANNEL","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"QY_BASE_DOWN_CHANNEL","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"QY_BASE_DOWN_ACCOUNT","ACCOUNT_ID","NUMBER","20","N","SYS_C00155245","账户编号"
"QY_BASE_DOWN_ACCOUNT","ACCOUNT_NAME","VARCHAR2","","N","SYS_C00155246","账号名称"
"QY_BASE_DOWN_ACCOUNT","QUERY_BALANCE","NUMBER","20","N","SYS_C00155247","查询余额"
"QY_BASE_DOWN_ACCOUNT","INNER_BALANCE","NUMBER","20","N","SYS_C00155248","理论余额"
"QY_BASE_DOWN_ACCOUNT","CREDIT_MONEY","NUMBER","20","N","SYS_C00155249","授信金额"
"QY_BASE_DOWN_ACCOUNT","CREATED_USER","VARCHAR2","","N","SYS_C00155250","创建人"
"QY_BASE_DOWN_ACCOUNT","CREATED_TIME","DATE","","N","SYS_C00155251","创建时间"
"QY_BASE_DOWN_ACCOUNT","LAST_EDIT_USER","VARCHAR2","","Y","","最后更新人"
"QY_BASE_DOWN_ACCOUNT","LAST_EDIT_TIME","DATE","","Y","","最后更新时间"
"QY_REPORT_ZERO_BALANCE","DOWN_FIRST_AMOUNT","NUMBER","20","Y","","下游与上游扣款的时间差造成的差异金额（只有下游渠道记录）"
"QY_REPORT_ZERO_BALANCE","WARN_BALANCE","NUMBER","20","Y","","告警余额"
"QY_REPORT_ZERO_BALANCE","DOWN_FIRST_FACE","NUMBER","20","Y","","下游与上游扣款的时间差造成的差异面值（只有下游渠道记录）"
"DK_V_REPORT_CHANNEL_DAILY","ACCOUNT_TYPE","NUMBER","3","N","",""
"FD_V_REPORT_SUMMARY_MONTH","REAL_FACE","NUMBER","","Y","",""
"FD_V_REPORT_DOWNCHANNEL_DAILY","ALL_AMOUNT","NUMBER","","Y","",""
"NEW_V_MONTH_START_ZBALANCE","ACCOUNT_TYPE","NUMBER","3","Y","",""
"DK_V_REPORT_PROFIT_DAILY","DOWN_FACE","NUMBER","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","CHANNEL_NAME","VARCHAR2","","Y","",""
"FD_V_REPORT_UPCHANNEL_DAILY","CHANNEL_CLASSIF","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY2","PLAT_SERVICE_FEE","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY","PLAT_SERVICE_FEE","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","STATISTICS_TYPE","NUMBER","3","Y","",""
"FD_V_REPORT_UPCHANNEL_DAILY","COMPANY_ID","NUMBER","20","N","",""
"FD_V_REPORT_SETTLE_SUMMARY","CHANNEL_TYPE","NUMBER","1","N","",""
"DK_V_REPORT_SUMMARY_MONTH","SNAP_TIME","DATE","","Y","",""
"FD_V_BASE_BANK_CHANGE","ADD_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","REAL_DRAW_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_CHANNEL_DAILY","QUERY_BALANCE","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_MONTH","UP_REFUND","NUMBER","","Y","",""
"FD_V_REPORT_UPCHANNEL_DAILY","ALL_UP","NUMBER","","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","REFUND_FIST_COMMISSION","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY","UP_REFUND","NUMBER","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","DOWN_DRAW_FACE","NUMBER","20","Y","",""
"DK_V_REPORT_BANK_DAILY","MINUS_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","REFUND_DRAW_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","UP_FEE_PAY","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_END","HALF_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_BANK_DAILY1","MINUS_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","REAL_FACE","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","CHANNEL_SOURCE_SYSTEM","NUMBER","20","Y","",""
"FD_V_REPORT_OPERATING_RATE","DOWN_ALL_PAY","NUMBER","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","UP_DRAW_UNIT","NUMBER","20","Y","",""
"FD_V_REPORT_PROFIT_DAILY","DOWN_REFUND","NUMBER","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","CHANGE_TYPE","NUMBER","3","Y","",""
"FD_V_REPORT_CHANNEL_DAILY1","CHANNEL_NAME","VARCHAR2","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","ONE_WAY_SEAT_PROFITS","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_DAILY","DOWN_COMMISSION","NUMBER","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","UP_MANY_AMOUNT","NUMBER","","Y","",""
"FD_TRADE_TIME_DIFFER","DOWN_FIRST_FACE","NUMBER","20","N","SYS_C00151133",""
"FD_V_BASE_BANK_CHANGE","MINUS_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY","PROFIT","NUMBER","","Y","",""
"NEW_V_MONTH_START_ZBALANCE","QUERY_BALANCE","NUMBER","20","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","REFUND_TOTAL_FACE","NUMBER","","Y","",""
"FD_V_REPORT_BANK_DAILY","ADD_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_COMPARE","SOURCE_SYSTEM_ID","NUMBER","20","N","",""
"DK_V_REPORT_PROFIT_MONTH","PLAT_SERVICE_FEE","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_DAILY","PROFIT","NUMBER","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","SETTLE_STATUS","NUMBER","10","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","LAST_PROFITS","NUMBER","","Y","",""
"FD_TRADE_TIME_DIFFER","FD_ORDER_ID","NUMBER","20","N","SYS_C00151129",""
"ADVICE_AMOUNT_WORK_MIDDLE","TWELVE_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","CHANNEL_STATUS","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","DRAW_ALL","NUMBER","","Y","",""
"DK_V_REPORT_DOWNCHANNEL_DAILY","ALL_DOWN","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_MONTH","SNAP_TIME","DATE","","Y","",""
"FD_V_REPORT_BANK_DAILY","COMPANY_ID","NUMBER","20","N","",""
"FD_V_REPORT_PROFIT_MONTH","DOWN_COMMISSION","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","BALANCE_DIFFERENCE","NUMBER","","Y","",""
"FD_V_REPORT_SYSTEM_CAP","BOND","NUMBER","","Y","",""
"FD_V_REPORT_BANK_DAILY1","ADD_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_MONTH","UP_COMMISSION","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","UP_ALL","NUMBER","","Y","",""
"DK_V_REPORT_UPCHANNEL_DAILY","RECORD_DATE","DATE","","N","",""
"TBL_GLOBAL_PARAM","TIME_VAL","DATE","","Y","",""
"NEW_V_MONTH_START_ZBALANCE","BALANCE","NUMBER","20","Y","",""
"NEW_V_MONTH_START_ZBALANCE","COMPANY_ID","NUMBER","20","Y","",""
"FD_REPORT_ZERO_BALANCE_CS","DOWN_FIRST_FACE","NUMBER","20","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","COMPANY_ID","NUMBER","","Y","",""
"FD_V_REPORT_UPCHANNEL_DAILY","UP_INCOME_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","REAL_RECHARGE_FACE","NUMBER","","Y","",""
"DK_V_REPORT_UPCHANNEL_DAILY","ALL_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","UP_ALL_PAY","NUMBER","","Y","",""
"FD_V_REPORT_UPCHANNEL_DAILY","UP_PAY","NUMBER","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","DOWN_ACCOUNT_ID","NUMBER","20","Y","",""
"DK_V_REPORT_UPCHANNEL_DAILY","ALL_UP","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","RECORD_DATE","DATE","","N","",""
"FD_V_REPORT_TRADE_SUMMARY","FACE_AMOUNT","NUMBER","20","N","",""
"DK_V_REPORT_BANK_DAILY","START_BALANCE","NUMBER","20","Y","",""
"FD_V_REPORT_SYSTEM_CAP","PROFIT_UNDRAW","NUMBER","","Y","",""
"DK_V_REPORT_DOWNCHANNEL_DAILY","DOWN_PAY_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_MONTH","SNAP_TIME","DATE","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","FD_ORDER_ID","NUMBER","20","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","REAL_DRAW_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_DAILY","COMPANY_ID","NUMBER","20","N","",""
"ZREPORT_UP_FUND_JOIN_HS","CHANGE_TIME","DATE","","Y","",""
"FD_V_REPORT_PROFIT_DAILY2","UP_REFUND","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","CHANNEL_NO","VARCHAR2","","N","",""
"DK_V_REPORT_PROFIT_DAILY","STATISTICS_TYPE","NUMBER","3","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","UP_CHANNEL_NO","VARCHAR2","","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","REAL_RECHARGE_FACE","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","ONE_WAY_PROFITS","NUMBER","","Y","",""
"TBL_PROC_LOG","ERR_CODE","VARCHAR2","","Y","",""
"FD_V_REPORT_SYSTEM_CAP","UP_COMMISSION","NUMBER","","Y","",""
"NEW_V_MONTH_START_ZBALANCE","ACCOUNT_STATUS","NUMBER","1","Y","",""
"FD_V_REPORT_PROFIT_DAILY","UP_DRAW","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_MONTH","COMPANY_ID","NUMBER","20","N","",""
"FD_V_REPORT_SYSTEM_CAP","DOWN_BALANCE","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","REFUND_DRAW_AMOUNT","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_HEAD","TWELVE_DIFF","NUMBER","","Y","",""
"DK_V_REPORT_CHANNEL_DAILY","END_BALANCE","NUMBER","","Y","",""
"FD_REPORT_ZERO_BALANCE_CS","SYNC_STATUS","NUMBER","1","N","SYS_C00113287",""
"FD_V_REPORT_SUMMARY_MONTH","CHANNEL_NO","VARCHAR2","","N","",""
"TBL_GLOBAL_PARAM","NUMBER_VAL","NUMBER","10","Y","",""
"COURSES","CNO","VARCHAR2","","N","SYS_C00113882",""
"DK_V_REPORT_PROFIT_MONTH","DOWN_REFUND","NUMBER","","Y","",""
"NEW_V_MONTH_ADD","ACCOUNT_TYPE","NUMBER","3","N","",""
"ZREPORT_UP_FUND_JOIN_HS","DOWN_REAL_AMOUNT","NUMBER","20","Y","",""
"FD_V_REPORT_SYSTEM_CAP","COMPANY_ID","NUMBER","20","N","",""
"FD_V_REPORT_DOWNCHANNEL_DAILY","DOWN_PAY","NUMBER","","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","CHANNEL_NO","VARCHAR2","","N","",""
"FD_V_REPORT_DOWNCHANNEL_DAILY","DOWN_INCOME_AMOUNT","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_HEAD","HALF_AMOUNT","NUMBER","","Y","",""
"NEW_V_MONTH_DRAW","CHANNEL_NO","VARCHAR2","","N","",""
"DK_V_REPORT_CHANNEL_DAILY","CHANNEL_NO","VARCHAR2","","N","",""
"DK_V_REPORT_PROFIT_DAILY","SYS_COST","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_MONTH","UP_COMMISSION","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY","SNAP_TIME","DATE","","N","",""
"FD_V_REPORT_TRADE_SUMMARY","TOTAL_UNIT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_MONTH","DOWN_REFUND","NUMBER","","Y","",""
"NEW_V_MONTH_START_ZBALANCE","CHANNEL_NO","VARCHAR2","","Y","",""
"DK_V_REPORT_DOWNCHANNEL_DAILY","ACCOUNT_STATUS","NUMBER","1","N","",""
"DK_V_REPORT_BANK_DAILY","ACCOUNT_NAME","VARCHAR2","","N","",""
"FD_V_REPORT_PROFIT_MONTH","PLAT_SERVICE_FEE","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY1","RECORD_DATE","DATE","","N","",""
"FD_V_REPORT_SUMMARY_MONTH","ONE_WAY_SEAT_PROFITS","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY2","DOWN_REFUND","NUMBER","","Y","",""
"STUDENTS","SNAME","VARCHAR2","","N","SYS_C00113880",""
"SCORES","DEGREE","NUMBER","10","N","SYS_C00113887",""
"FD_V_REPORT_SETTLE_SUMMARY","SNAP_TIME","DATE","","N","",""
"NEW_V_MONTH_DRAW","CHANNEL_TYPE","NUMBER","1","N","",""
"Z_TEST","A10","VARCHAR2","","Y","",""
"FD_V_REPORT_OPERATING_RATE","UP_FEE","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_HEAD","CHANNEL_NO","VARCHAR2","","N","",""
"FD_V_REPORT_SUMMARY_MONTH","DRAW_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_DAILY","SNAP_TIME","DATE","","N","",""
"ZREPORT_UP_FUND_JOIN_HS","DOWN_DRAW_AMOUNT","NUMBER","20","Y","",""
"DK_V_REPORT_CHANNEL_DAILY","RECORD_DATE","DATE","","N","",""
"DK_V_REPORT_SUMMARY_MONTH","TOTAL_FACE","NUMBER","","Y","",""
"FD_REPORT_ZERO_BALANCE_CS","SYNC_BATCH","NUMBER","20","N","SYS_C00113288",""
"NEW_V_MONTH_ADD","ACCOUNT_ID","NUMBER","20","N","",""
"ZREPORT_UP_FUND_JOIN_HS","UP_COMMISSION","NUMBER","20","Y","",""
"NEW_V_MONTH_START_ZBALANCE","WARN_BALANCE","NUMBER","20","Y","",""
"ADVICE_AMOUNT_WORK_END","CHANNEL_NAME","VARCHAR2","","N","",""
"FD_V_REPORT_PROFIT_DAILY2","UP_COMMISSION","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_MIDDLE","TWO_DIFF","NUMBER","","Y","",""
"TBL_GLOBAL_PARAM","PARAM_DESC","VARCHAR2","","Y","",""
"FD_V_REPORT_SYSTEM_CAP","RECV_BALANCE","NUMBER","","Y","",""
"Z_TEST","A7","VARCHAR2","","Y","",""
"DK_V_REPORT_BANK_DAILY","END_BALANCE","NUMBER","20","Y","",""
"FD_V_REPORT_SYSTEM_CAP","DEPOSIT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_COMPARE","RV_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","CHANNEL_TYPE","NUMBER","1","N","",""
"FD_V_REPORT_TRADE_SUMMARY","REAL_FACE","NUMBER","","Y","",""
"FD_V_REPORT_SETTLE_SUMMARY","STATISTICS_TYPE","NUMBER","3","Y","",""
"FD_V_REPORT_PROFIT_COMPARE","RECORD_DATE","DATE","","N","",""
"DK_V_REPORT_PROFIT_MONTH","PROFIT","NUMBER","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","REAL_DRAW_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_BANK_DAILY","RECORD_DATE","DATE","","N","",""
"DK_V_BASE_CHANNEL_ADD","ACCOUNT_TYPE","NUMBER","","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","DRAW_AMOUNT","NUMBER","20","N","",""
"FD_V_REPORT_CHANNEL_DAILY1","BALANCE_DIFFERENCE","NUMBER","","Y","",""
"TBL_PROC_LOG","ERR_TRACE","VARCHAR2","","Y","",""
"NEW_V_MONTH_DRAW","ACCOUNT_ID","NUMBER","20","N","",""
"NEW_V_MONTH_ADD","SUM_ADD_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","BEGIN_BALANCE","NUMBER","","Y","",""
"FD_V_REPORT_SETTLE_SUMMARY","CHANNEL_NO","VARCHAR2","","N","",""
"Z_TEST","A8","VARCHAR2","","Y","",""
"ADVICE_AMOUNT_WORK_END","CHANNEL_NO","VARCHAR2","","N","",""
"FD_V_REPORT_CHANNEL_DAILY1","ACCOUNT_ID","NUMBER","20","N","",""
"Z_TEST","A2","VARCHAR2","","Y","",""
"DK_V_REPORT_DOWNCHANNEL_DAILY","ALL_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_PROFIT_DAILY","STATISTICS_TYPE","NUMBER","3","Y","",""
"DK_V_REPORT_PROFIT_DAILY","CHANNEL_SOURCE_SYSTEM","NUMBER","20","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","CHANNEL_NO","VARCHAR2","","N","",""
"DK_V_REPORT_DOWNCHANNEL_DAILY","DOWN_PAY","NUMBER","","Y","",""
"Z_TEST","A11","VARCHAR2","","Y","",""
"DK_V_REPORT_PROFIT_DAILY","UP_DRAW","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","COMPANY_ID","NUMBER","20","N","",""
"ADVICE_AMOUNT_WORK_HEAD","ADVICE_TWO","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","REFUND_TOTAL_FACE","NUMBER","","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","END_COMMISSION","NUMBER","","Y","",""
"DK_V_REPORT_BANK_DAILY","RECORD_DATE","DATE","","N","",""
"DK_V_REPORT_UPCHANNEL_DAILY","UP_PAY","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","UP_FLOW_PAY","NUMBER","","Y","",""
"FD_V_BASE_CHANNEL_ADD","ADD_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_BANK_DAILY1","RECORD_DATE","DATE","","N","",""
"ZREPORT_UP_FUND_JOIN_HS","TRADE_DELIVERY_NO","VARCHAR2","","Y","",""
"DK_V_REPORT_PROFIT_DAILY","UP_REFUND","NUMBER","","Y","",""
"FD_SYSTEM_WARN","SYSTEM_NO","VARCHAR2","","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","LAST_DRAW_AMOUNT","NUMBER","","Y","",""
"TBL_GLOBAL_PARAM","STRING_VAL","VARCHAR2","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","ACCOUNT_NAME","VARCHAR2","","Y","",""
"NEW_V_MONTH_DRAW","DRAW_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_BANK_DAILY","END_BALANCE","NUMBER","","Y","",""
"FD_V_REPORT_CHANNEL_DAILY","QUERY_BALANCE","NUMBER","","Y","",""
"DK_V_BASE_CHANNEL_ADD","CHANNEL_NO","VARCHAR2","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","ONE_WAY_PROFITS","NUMBER","","Y","",""
"FD_REPORT_ZERO_BALANCE_CS","RECORD_DATE","DATE","","N","SYS_C00113277",""
"FD_V_REPORT_PROFIT_MONTH","UP_DRAW","NUMBER","","Y","",""
"FD_V_REPORT_DOWNCHANNEL_DAILY","ALL_DOWN","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_MONTH","DOWN_DRAW","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","RECORD_DATE","DATE","","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","CHANNEL_TYPE","NUMBER","1","N","",""
"DK_V_REPORT_DOWNCHANNEL_DAILY","RECORD_DATE","DATE","","N","",""
"FD_REPORT_ZERO_BALANCE_CS","CHANNEL_NAME","VARCHAR2","","N","SYS_C00113283",""
"ZREPORT_UP_FUND_JOIN_HS","DOWN_COMMISSION","NUMBER","20","Y","",""
"FD_V_REPORT_CHANNEL_DAILY1","ACCOUNT_NAME","VARCHAR2","","Y","",""
"FD_V_REPORT_PROFIT_COMPARE","SYSTEM_NAME","VARCHAR2","","Y","",""
"FD_V_REPORT_SYSTEM_CAP","BANK_BALANCE","NUMBER","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","COMPANY_ID","NUMBER","20","N","",""
"DK_V_REPORT_CHANNEL_DAILY","ACCOUNT_NAME","VARCHAR2","","Y","",""
"DK_V_REPORT_UPCHANNEL_DAILY","UP_PAY_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","UP_FLOW","NUMBER","","Y","",""
"DK_V_REPORT_CHANNEL_DAILY","ADD_AMOUNT","NUMBER","","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","CHANNEL_NO","VARCHAR2","","N","",""
"FD_V_REPORT_PROFIT_DAILY","COMPANY_ID","NUMBER","20","N","",""
"ZREPORT_UP_FUND_JOIN_HS","ORDER_SOURCE","NUMBER","3","Y","",""
"FD_V_REPORT_PROFIT_DAILY2","SNAP_TIME","DATE","","N","",""
"FD_REPORT_ZERO_BALANCE_CS","ACCOUNT_TYPE","NUMBER","3","N","SYS_C00113279",""
"Z_TEST","A14","VARCHAR2","","Y","",""
"FD_V_REPORT_PROFIT_MONTH","DOWN_DRAW","NUMBER","","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","REFUND_TOTAL_FACE","NUMBER","","Y","",""
"FD_V_REPORT_OPERATING_RATE","BANK_BALANCE","NUMBER","","Y","",""
"DK_V_REPORT_PROFIT_MONTH","CHANNEL_SOURCE_SYSTEM","NUMBER","20","Y","",""
"FD_V_BASE_CHANNEL_ADD","ACCOUNT_ID","NUMBER","20","Y","",""
"DK_V_REPORT_SUMMARY_MONTH","ACCOUNT_ID","NUMBER","20","N","",""
"FD_V_REPORT_PROFIT_DAILY","DOWN_FACE","NUMBER","","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","REFUND_TOTAL_FACE","NUMBER","20","N","",""
"FD_V_REPORT_TRADE_SUMMARY","REFUND_DRAW_AMOUNT","NUMBER","20","N","",""
"FD_REPORT_ZERO_BALANCE_CS","DOWN_FIRST_AMOUNT","NUMBER","20","Y","",""
"ADVICE_AMOUNT_WORK_HEAD","TWO_DIFF","NUMBER","","Y","",""
"FD_V_REPORT_TRADE_SUMMARY","LAST_PROFITS","NUMBER","","Y","",""
"FD_V_REPORT_SETTLE_SUMMARY","LAST_PROFITS","NUMBER","","Y","",""
"FD_V_REPORT_SETTLE_SUMMARY","ONE_WAY_SEAT_PROFITS","NUMBER","","Y","",""
"ZREPORT_UP_FUND_JOIN_HS","MEMO","VARCHAR2","","Y","",""
"NEW_V_MONTH_ADD","MINUS_AMOUNT","NUMBER","","Y","",""
"FD_V_REPORT_SUMMARY_MONTH","TOTAL_FACE","NUMBER","","Y","",""
"STUDENTS","CLASS","VARCHAR2","","Y","",""
"Z_TEST","A5","VARCHAR2","","Y","",""
"Z_TEST","A15","VARCHAR2","","Y","",""
"FD_V_REPORT_SETTLE_SUMMARY","REAL_FACE","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_END","TWO_DIFF","NUMBER","","Y","",""
"FD_V_REPORT_SYSTEM_CAP","SHORT_BORROW","NUMBER","","Y","",""
"FD_V_BASE_CHANNEL_ADD","ACCOUNT_TYPE","NUMBER","","Y","",""
"FD_REPORT_ZERO_BALANCE_CS","CHANNEL_STATUS","NUMBER","1","N","SYS_C00113284",""
"ZREPORT_UP_FUND_JOIN_HS","DOWN_DRAW_UNIT","NUMBER","20","Y","",""
"DK_V_REPORT_SETTLE_SUMMARY","END_COMMISSION","NUMBER","","Y","",""
"ADVICE_AMOUNT_WORK_HEAD","CHANNEL_NAME","VARCHAR2","","N","",""
"DK_V_REPORT_SETTLE_SUMMARY","LAST_SERVICE_FEE","NUMBER","","Y","",""
