"TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_PRECISION","NULLABLE","CONSTRAINT_NAME","COMMENTS","COMMENTS"
"OS_ORDER_DELIVERY","EXEC_BATCH_NO","NUMBER","","Y","","下次执行批次","发货记录表"
"OS_ORDER_DELIVERY","EXEC_TIMES","NUMBER","","N","SYS_C00175730","执行次数","发货记录表"
"OS_ORDER_DELIVERY","SERVICE_CODE","VARCHAR2","","N","SYS_C00175731","服务编码","发货记录表"
"OS_ORDER_DELIVERY","SERVER_IP","VARCHAR2","","Y","","服务器IP","发货记录表"
"OS_ORDER_DELIVERY","CREATE_TIME","DATE","","N","SYS_C00175732","创建时间","发货记录表"
"OS_ORDER_DELIVERY","FINISH_TIME","DATE","","Y","","完成时间","发货记录表"
"OS_ORDER_FLOW_STEP","RECORD_ID","NUMBER","","N","SYS_C00175746","记录编号","订单流程步骤"
"OS_ORDER_FLOW_STEP","RECORD_ID","NUMBER","","N","PK_OS_ORDER_FLOW_STEP","记录编号","订单流程步骤"
"OS_ORDER_FLOW_STEP","ORDER_NO","VARCHAR2","","N","SYS_C00175747","订单号","订单流程步骤"
"OS_ORDER_FLOW_STEP","FLOW_ID","NUMBER","","Y","","流程编号","订单流程步骤"
"OS_ORDER_FLOW_STEP","STEP_ID","NUMBER","","N","SYS_C00176818","步骤编号","订单流程步骤"
"OS_ORDER_FLOW_STEP","LAST_FLOW_ID","NUMBER","","Y","","上一流程","订单流程步骤"
"OS_ORDER_FLOW_STEP","LAST_STEP_ID","NUMBER","","Y","","上一步骤","订单流程步骤"
"OS_ORDER_FLOW_STEP","UP_CHANNEL_NO","VARCHAR2","","Y","","上游渠道","订单流程步骤"
"OS_ORDER_FLOW_STEP","UP_PRODUCT_NO","VARCHAR2","","Y","","上游产品","订单流程步骤"
"OS_ORDER_FLOW_STEP","STEP_STATUS","NUMBER","","Y","","步骤状态","订单流程步骤"
"OS_ORDER_FLOW_STEP","MANUAL_STATUS","NUMBER","","Y","","人工状态","订单流程步骤"
"OS_ORDER_FLOW_STEP","CREATE_TIME","DATE","","Y","","创建时间","订单流程步骤"
"OS_ORDER_FLOW_STEP","FINISH_TIME","DATE","","Y","","完成时间","订单流程步骤"
"OS_ORDER_NOTIFY","RECORD_ID","NUMBER","","N","SYS_C00175773","记录编号","订单通知记录"
"OS_ORDER_NOTIFY","RECORD_ID","NUMBER","","N","PK_OS_ORDER_NOTIFY","记录编号","订单通知记录"
"OS_ORDER_NOTIFY","ORDER_NO","VARCHAR2","","N","SYS_C00175774","订单号","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_TYPE","NUMBER","","N","SYS_C00175775","通知类型: 1-订单状态 2-上报平台","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_STATUS","NUMBER","","N","SYS_C00175776","通知状态","订单通知记录"
"OS_ORDER_NOTIFY","RESULT_MSG","VARCHAR2","","Y","","通知结果","订单通知记录"
"OS_ORDER_NOTIFY","SERVICE_CODE","VARCHAR2","","Y","","服务编码","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_URL","VARCHAR2","","Y","","通知地址","订单通知记录"
"OS_ORDER_NOTIFY","SERVER_IP","VARCHAR2","","Y","","服务器IP","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_TIMES","NUMBER","","Y","","通知次数","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_MAX_TIMES","NUMBER","","Y","","通知最大次数","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_BATCH_ID","NUMBER","","Y","","通知批次号","订单通知记录"
"OS_ORDER_NOTIFY","NOTIFY_NEXT_TIME","DATE","","Y","","下次通知时间","订单通知记录"
"OS_ORDER_NOTIFY","CREATE_TIME","DATE","","Y","","创建时间","订单通知记录"
"OS_ORDER_PAYMENT","ORDER_NO","VARCHAR2","","N","SYS_C00175780","订单号","订单支付记录表"
"OS_ORDER_PAYMENT","ORDER_NO","VARCHAR2","","N","PK_OS_ORDER_PAYMENT","订单号","订单支付记录表"
"OS_ORDER_PAYMENT","ACCOUNT_ID","NUMBER","","N","SYS_C00175781","支付账号编号","订单支付记录表"
"OS_ORDER_PAYMENT","PAY_PRICE","NUMBER","15","N","SYS_C00175782","支付价格","订单支付记录表"
"OS_ORDER_PAYMENT","SERVICE_RATE","NUMBER","15","N","SYS_C00175783","手续费率","订单支付记录表"
"OS_ORDER_PAYMENT","SERVICE_FEE","NUMBER","15","N","SYS_C00175784","手续费","订单支付记录表"
"OS_ORDER_PAYMENT","PAY_STATUS","NUMBER","","N","SYS_C00175785","支付状态","订单支付记录表"
"OS_ORDER_PAYMENT","TRADE_SEQ","VARCHAR2","","Y","","支付平台流水","订单支付记录表"
"OS_ORDER_PAYMENT","TRADE_MSG","VARCHAR2","","Y","","支付平台消息","订单支付记录表"
"OS_ORDER_PAYMENT","CREATE_TIME","DATE","","N","SYS_C00175786","支付创建时间","订单支付记录表"
"OS_ORDER_PAYMENT","FINISH_TIME","DATE","","Y","","支付完成时间","订单支付记录表"
"OS_ORDER_REFUND","RECORD_ID","NUMBER","","N","SYS_C00175794","记录编号","订单退款记录表"
"OS_ORDER_REFUND","RECORD_ID","NUMBER","","N","PK_OS_ORDER_REFUND","记录编号","订单退款记录表"
"OS_ORDER_REFUND","ORDER_NO","VARCHAR2","","N","SYS_C00175795","订单号","订单退款记录表"
